"logFC" "logCPM" "LR" "PValue" "FDR"
"ENSG00000184012.10" 1.19012785244706 5.6255334912343 411.586725987842 1.65477359892463e-91 1.44725390501165e-89
"ENSG00000189127.6" 1.76972526528523 4.68249581892121 410.670827117855 2.61881563003569e-91 2.27949194768678e-89
"ENSG00000260440.2" 2.07434940445553 4.38341531797609 410.452263097005 2.92200221738274e-91 2.53134021476488e-89
"ENSG00000160963.12" 1.46582000697539 5.09829310226301 410.39348564479 3.00936489902902e-91 2.59472551836564e-89
"ENSG00000248144.4" 1.33731957477537 5.31088994203927 406.15307987453 2.52064510210909e-90 2.1631395221339e-88
"ENSG00000178462.10" 1.75812504363778 4.68297644265112 404.485926288237 5.81324087107894e-90 4.96543130291831e-88
"ENSG00000169836.4" 2.06802260246771 4.37566960119797 403.073345891917 1.18008204984661e-89 1.00328929251843e-87
"ENSG00000223728.3" 2.00367760285938 4.42777645296832 401.48136462375 2.62096769810536e-89 2.21799391452166e-87
"ENSG00000103546.17" 2.0326570079767 4.40126056128057 400.760627032945 3.76145697322854e-89 3.16846414809422e-87
"ENSG00000228271.1" -2.25199250320163 5.4926785230912 399.376090318763 7.52925850578852e-89 6.31317964345451e-87
"ENSG00000224652.1" 1.75500770088328 4.67326650516799 398.198614133717 1.3585508409539e-88 1.13392469505919e-86
"ENSG00000215475.4" 1.54045154437155 4.94739729340172 395.569963729551 5.07354058415568e-88 4.21542037899007e-86
"ENSG00000177519.3" 1.75144568210292 4.67168641373119 395.529941334619 5.1763514230508e-88 4.28138134216948e-86
"ENSG00000104413.14" 1.26214516851883 5.42740151130994 395.146338033285 6.27381633198066e-88 5.16572471767002e-86
"ENSG00000115616.2" 1.30064535660226 5.34862522016557 394.17314695873 1.02185750945533e-87 8.37602395306455e-86
"ENSG00000233255.1" 1.5327615960588 4.95285099596888 393.137759461004 1.71707850636183e-87 1.40118205436553e-85
"ENSG00000150556.15" 1.39431588314055 5.17269856821843 392.453078623582 2.42015573030907e-87 1.96613451530309e-85
"ENSG00000261804.1" 1.75189326512395 4.66435097646677 392.355799305663 2.54109445861482e-87 2.05525069066462e-85
"ENSG00000137843.10" 1.78192860564836 4.6297715340777 392.117274483201 2.86382978602578e-87 2.30607685721433e-85
"ENSG00000109182.10" 1.32842486081586 5.28644714557471 390.689115471166 5.85944287512377e-87 4.69757703133278e-85
"ENSG00000266968.2" 1.61479209076007 4.83126325632701 390.62080529516 6.06355706863936e-87 4.83998950470126e-85
"ENSG00000166391.13" 1.78609137076058 4.62075701510866 390.04581275178 8.08916643030615e-87 6.42877709476374e-85
"ENSG00000144834.11" 1.52936316811117 4.94166668556858 386.496808839884 4.79220002702275e-86 3.7920616577467e-84
"ENSG00000170231.14" -1.59771544540453 5.9661077584417 382.31673556265 3.89561015356842e-85 3.06930422401194e-83
"ENSG00000259104.2" 1.60987741209384 4.81699242047558 381.740369728499 5.20065035184285e-85 4.07994368160238e-83
"ENSG00000137648.15" 1.27113234296141 5.37136423947678 381.513316372584 5.82760613922378e-85 4.55225694952442e-83
"ENSG00000233542.1" -2.34818909269425 5.38269562226638 380.102488102631 1.18208302831205e-84 9.19459390404937e-83
"ENSG00000255774.1" -1.9323626659362 5.65005174687836 378.850596110461 2.21414223425812e-84 1.71492821610187e-82
"ENSG00000131771.12" 1.46207759352794 5.0244168533922 378.532547285152 2.59687092575595e-84 2.00287779121911e-82
"ENSG00000172969.6" 1.71191868542107 4.68049977123306 378.422460377001 2.74421582324993e-84 2.10762693416745e-82
"ENSG00000119715.13" 1.21928714271894 5.46814477739509 378.301016433085 2.91647874910205e-84 2.23055711526512e-82
