"logFC" "logCPM" "LR" "PValue" "FDR"
"ENSG00000170477.11" 0.461584537930395 5.67824517195249 38.4775820462485 5.53862516369237e-10 4.43744577887462e-08
"ENSG00000146151.11" 0.519068240888802 5.39397673135587 38.4239268491469 5.69301116338813e-10 4.54049840569589e-08
"ENSG00000104722.12" 0.556085957450938 5.2337490689568 38.3728294704275 5.84404102451852e-10 4.63995797739475e-08
"ENSG00000277287.1" 0.504371112484391 5.45687132276637 38.250148856072 6.2232329676599e-10 4.91886566313782e-08
"ENSG00000183287.12" 0.465167284117544 5.64827919864685 38.1096109803338 6.68798874686604e-10 5.26261114519021e-08
"ENSG00000186529.13" 0.54883004533688 5.25585327129479 38.0881900207456 6.76181721010586e-10 5.29705733979226e-08
"ENSG00000186832.7" 0.468574250316109 5.62872934514888 38.0538508292117 6.88187530662323e-10 5.36725372365226e-08
"ENSG00000173404.4" -0.532365117969126 5.7570480590855 37.9980925332064 7.0813828849998e-10 5.4985222348461e-08
"ENSG00000275385.1" -0.556239740506629 5.66429891173218 37.9291912349083 7.33593464150931e-10 5.67119228031768e-08
"ENSG00000237223.5" 0.568613222162539 5.17063243557211 37.8850401589558 7.50384392302213e-10 5.77566606930952e-08
"ENSG00000102854.13" 0.467556719470405 5.62710631042189 37.8207395050303 7.7552901235822e-10 5.94324972688086e-08
"ENSG00000156234.7" 0.471755068922227 5.60500190819932 37.811611666919 7.79166163911681e-10 5.94527394160489e-08
"ENSG00000133063.14" -0.505053626400041 5.86175521183396 37.7870728065534 7.89029011712669e-10 5.99457989674461e-08
"ENSG00000235688.1" -0.566104392809666 5.62053666813624 37.6634694356489 8.40641949602946e-10 6.35929399300495e-08
"ENSG00000147614.3" 0.528282091552841 5.32220715671323 37.3284436855973 9.98181038956291e-10 7.51877734728358e-08
"ENSG00000234336.5" 0.557599525690393 5.19835729185541 37.294393086435 1.01576221504495e-09 7.61864885207759e-08
