"logFC" "logCPM" "LR" "PValue" "FDR"
"ENSG00000187017.13" -1.22426178854046 5.73000519804417 173.274187700659 1.42590342167573e-39 2.2988873290356e-37
"ENSG00000138622.3" -1.20388502792583 5.74304429670557 170.737473852993 5.10618839343063e-39 8.15950830267053e-37
"ENSG00000169067.3" -1.60468675391545 5.26476967012162 170.397843269453 6.05723090969466e-39 9.59433495932952e-37
"ENSG00000279694.1" 1.13589068931654 4.97132855809074 169.982822809504 7.46308105536793e-39 1.17183351840677e-36
"ENSG00000196616.11" 0.88137412455127 5.57709465352217 168.284517508205 1.75329846718765e-38 2.72925089844891e-36
"ENSG00000168754.12" -1.29839526735232 5.5852015361592 167.180568782099 3.05483600274591e-38 4.71463023090452e-36
"ENSG00000179913.9" -1.02319875568137 6.01765479203099 166.176992755421 5.06062177198324e-38 7.74403790988994e-36
"ENSG00000203585.3" -1.39955694321581 5.44828675130827 165.589208808485 6.80142580991241e-38 1.03204492310578e-35
"ENSG00000174562.12" 1.19095113434058 4.84093611544107 165.403152131792 7.46866394982952e-38 1.1238472078506e-35
"ENSG00000187122.15" -0.942467345809824 6.17598340317958 165.355258865619 7.65076665163482e-38 1.14173465643446e-35
"ENSG00000143196.4" 0.798699759852194 5.81114661689603 164.818668865756 1.00212407577403e-37 1.48322577346325e-35
"ENSG00000273132.1" -1.49447363384697 5.33685428387582 164.64285034223 1.0947854941445e-37 1.60719850957457e-35
"ENSG00000223813.2" -1.20063331590283 5.69579595329754 163.267974471269 2.18614471706365e-37 3.18348509322728e-35
"ENSG00000165164.11" 1.12301359384463 4.95298999637472 162.356020593547 3.45866880936152e-37 4.99625461525127e-35
"ENSG00000162873.13" -0.91204403506564 6.20333854610661 160.131463488104 1.05907134987473e-36 1.51775010830857e-34
"ENSG00000171346.12" -1.15564902499063 5.74051282637643 159.86378143266 1.21174302760441e-36 1.72286959444511e-34
"ENSG00000173467.7" 1.02136387893024 5.15349084839862 159.373274531592 1.55089334322237e-36 2.1878500858255e-34
"ENSG00000136011.13" 1.01728861165126 5.16089940202815 159.051249823416 1.82365449773962e-36 2.55269219113832e-34
"ENSG00000169035.10" -1.03539420728523 5.93689799955355 158.442065286119 2.4776982662485e-36 3.44152289181917e-34
"ENSG00000143171.11" -0.877020672502005 6.26637464003595 157.818272202332 3.39116922573837e-36 4.67437730604258e-34
"ENSG00000130226.15" 0.780383965250318 5.81975778282099 157.543541400691 3.89385867452176e-36 5.32662167316965e-34
"ENSG00000269274.1" 1.05638981896965 5.06224042749895 157.423678403316 4.13591250539414e-36 5.61520091051895e-34
"ENSG00000101746.14" 0.950107277345303 5.29969334024391 155.171161478787 1.28466495666916e-35 1.73113396437128e-33
"ENSG00000228031.2" 1.23945297927791 4.69642651036129 154.514823233074 1.7873961801088e-35 2.3907416906833e-33
"ENSG00000102539.5" 1.25662470723926 4.66024742178189 153.020078518518 3.79214362145166e-35 5.03490715974651e-33
"ENSG00000160180.15" 0.675765019960417 6.17166834213897 152.721727462799 4.40645470935524e-35 5.80783596254216e-33
"ENSG00000247416.2" 1.12718994054211 4.87115367923547 150.143878844277 1.61254312519706e-34 2.10997762403502e-32
"ENSG00000129451.10" -0.896517572618942 6.15812374370764 150.060798428319 1.68139851619238e-34 2.18424554006373e-32
"ENSG00000181234.9" 1.0990520499627 4.91838023811179 148.828969553843 3.12554387895728e-34 4.03128184445226e-32
"ENSG00000075035.8" 0.7471467418314 5.867659754824 148.735319840441 3.27639519418559e-34 4.19587716463895e-32
"ENSG00000109255.10" -1.07712792332301 5.78088204009999 148.052935654358 4.61912422248486e-34 5.87376944263444e-32
"ENSG00000071991.7" 1.19606147056525 4.72650808220291 147.029196031207 7.73301463059569e-34 9.76468847445219e-32
"ENSG00000172020.11" -1.1583584347955 5.63596644060507 146.609776137213 9.55073630751779e-34 1.19762253822812e-31
"ENSG00000100373.8" 1.00153738294166 5.11410000459259 146.478713988222 1.020206955995e-33 1.27047427616564e-31
"ENSG00000137868.17" -0.936742331316372 6.03029478369453 145.399388091392 1.75648966936153e-33 2.17239273696309e-31
"ENSG00000247675.5" -1.37864990758773 5.32970944109678 145.329482225088 1.81940130735913e-33 2.23489315693767e-31
"ENSG00000166897.13" -1.26005695381552 5.47451643504915 144.790663944266 2.3863120434337e-33 2.91146193028934e-31
"ENSG00000206129.3" 0.968355154648472 5.17276029120663 143.54630097475 4.46463903889578e-33 5.41060316277456e-31
"ENSG00000248144.4" 1.11849425955544 4.84481784454826 143.291593637 5.0754645064953e-33 6.10984417291904e-31
"ENSG00000251002.6" -1.22696281232191 5.50795274376829 143.216441295577 5.27117334480704e-33 6.30341570113779e-31
"ENSG00000262772.1" -1.22381701918124 5.51100382433674 143.039470145844 5.76236761306926e-33 6.84546526244682e-31
"ENSG00000266524.2" 0.860140178656471 5.45604148525642 142.765713014595 6.61388935832255e-33 7.80568628387126e-31
"ENSG00000166589.11" 0.720304663729351 5.90937321556178 141.898287328777 1.02357914312433e-32 1.20017977840234e-30
"ENSG00000278195.1" -1.19927834746543 5.53110361776725 141.130304789511 1.50677726732741e-32 1.75534691071814e-30
"ENSG00000177363.4" 0.948964187654399 5.19245152194347 139.652015518895 3.17183480245142e-32 3.67139878383752e-30
"ENSG00000133124.11" 0.980179055055748 5.11395152875031 139.327358221562 3.73514442826824e-32 4.29589190708532e-30
"ENSG00000101197.11" -1.13843051052112 5.6063117577617 139.026672710165 4.34573314084247e-32 4.96651286861978e-30
"ENSG00000122852.13" -1.2197893925442 5.48416631771092 138.94353516414 4.5315234291005e-32 5.11312361212402e-30
"ENSG00000205038.10" 0.683086662837462 6.02661091608451 138.936939977575 4.54659762262739e-32 5.11312361212402e-30
"ENSG00000188910.7" -0.934535305585163 5.97978638692096 138.931543947103 4.55896827574884e-32 5.11312361212402e-30
"ENSG00000163817.14" -1.11819270546008 5.62975031566968 137.947023136773 7.4847149967611e-32 8.34268510472316e-30
"ENSG00000124493.12" -1.05963195683812 5.7118516317603 135.962408353695 2.03343958083684e-31 2.25262690252581e-29
"ENSG00000066248.13" -0.853135461568342 6.13369326558371 135.424509048765 2.66614133839356e-31 2.93551915532759e-29
"ENSG00000134240.10" 1.17039155711654 4.69869768917828 135.287054459341 2.85725119967469e-31 3.12687181288036e-29
"ENSG00000237880.1" 1.06158445778275 4.90086674186311 134.712534610161 3.8160559284059e-31 4.15099529513405e-29
"ENSG00000134258.15" -1.22606762544041 5.44079050805727 134.688848389742 3.86185323974903e-31 4.17565772156576e-29
"ENSG00000151812.13" 1.04436654230958 4.92389180203828 132.884776090656 9.58144628098376e-31 1.02983437795074e-28
"ENSG00000101938.13" 0.729504105882553 5.79165256221067 132.150113247919 1.38722658752073e-30 1.48219825389715e-28
"ENSG00000099937.9" 1.03196439055032 4.94467233650073 132.101590504135 1.42155139715711e-30 1.50993844579212e-28
"ENSG00000275301.1" 1.14053102007278 4.72342660146123 130.986943708752 2.49240201183204e-30 2.63188907179246e-28
"ENSG00000113946.3" -0.791184694597575 6.24992878377835 130.930386994082 2.56443458904834e-30 2.69220903339802e-28
"ENSG00000153993.12" 0.697205899373932 5.90008192853635 130.89050821423 2.61647366431046e-30 2.73096329228057e-28
"ENSG00000104313.16" 1.00891159821267 4.98333254296262 130.502430081026 3.18142531155701e-30 3.30155154314856e-28
"ENSG00000198597.7" 0.880760909861579 5.29535276596744 129.857494231811 4.40278659786477e-30 4.54292100557967e-28
"ENSG00000183775.9" 0.842207676125231 5.40278682853809 129.60235730382 5.0066891815581e-30 5.13669241769287e-28
"ENSG00000180287.15" 1.09985590915139 4.78849802679571 129.472569521126 5.34500382548193e-30 5.45280983484335e-28
"ENSG00000180440.3" 0.81330475755771 5.48627537460328 129.187361498943 6.17094805240659e-30 6.26004544844414e-28
"ENSG00000223414.2" 0.916211596297206 5.18295067018437 127.629615683141 1.35271672949433e-29 1.36458133991503e-27
"ENSG00000131771.12" -0.937466139573463 5.8659597675036 127.014366906776 1.84433527071456e-29 1.85017566573849e-27
"ENSG00000138315.11" -1.06427780883162 5.62461001558581 126.951999035762 1.90321528792468e-29 1.89869383724066e-27
"ENSG00000167751.11" 0.832965006274883 5.40728339927977 126.913473949254 1.94052141562297e-29 1.92527446164307e-27
"ENSG00000267712.4" 0.94303156302018 5.10951226251451 126.882857629554 1.97068987293705e-29 1.94452169593575e-27
"ENSG00000136695.13" -1.20339424090547 5.40614694686247 126.81225228752 2.04206270138367e-29 2.00399598906984e-27
"ENSG00000163888.3" -1.20717323623494 5.39156629584999 125.746834075322 3.49321926049584e-29 3.40957082090667e-27
"ENSG00000116983.11" -0.890220265716183 5.95543551546996 125.631305394232 3.70261978491759e-29 3.59452717506758e-27
"ENSG00000256542.2" 0.933373444766187 5.12204988492192 125.4628709527 4.03061253412219e-29 3.89201981436601e-27
"ENSG00000127241.15" 0.894775230978047 5.21585533503576 124.800391689885 5.62805782029809e-29 5.40562979048524e-27
"ENSG00000143340.6" 0.907212751533296 5.18249064309377 124.715722761443 5.87339584898548e-29 5.61142374841962e-27
"ENSG00000205755.9" -1.22825359471092 5.35219870788221 124.574865375725 6.30547295278196e-29 5.99252237412547e-27
"ENSG00000230587.1" 1.05739607588111 4.82852968943772 123.439979009627 1.11715021385545e-28 1.05614562364335e-26
"ENSG00000086548.8" -0.990547028682473 5.70942206475954 121.684509933151 2.70625246421104e-28 2.54514587220098e-26
"ENSG00000235070.3" 0.776128522790579 5.53469117362216 121.38021754467 3.15485682485493e-28 2.95167096820753e-26
"ENSG00000197406.7" 1.0294664024001 4.86376168693716 120.518410771809 4.87125974408713e-28 4.53403799994749e-26
"ENSG00000130595.15" 0.897307431353632 5.17222711757981 120.406588213122 5.15372931533118e-28 4.77235334599667e-26
"ENSG00000147257.12" 0.747379134937809 5.61754437357664 119.988847029901 6.36173494063176e-28 5.86091060321366e-26
"ENSG00000122420.8" 1.03856677449023 4.83910298995982 119.759456519975 7.14160718086221e-28 6.54598989161568e-26
"ENSG00000133636.9" 1.00804432905045 4.89895121339034 119.195825463555 9.48843968610811e-28 8.65316946525526e-26
"ENSG00000185038.13" 0.898222500859739 5.15418891460748 118.577081776865 1.29617956647455e-27 1.1761364036096e-25
"ENSG00000183379.7" -1.00304901880152 5.65294108559243 118.271644093616 1.51196278130313e-27 1.36507559709953e-25
"ENSG00000058335.14" -0.890323917124498 5.87819172894921 117.815857760192 1.90256125731479e-27 1.70918152354892e-25
"ENSG00000144821.8" 0.95917584239136 4.99501795480823 117.512036070438 2.21750312482596e-27 1.98225019430606e-25
"ENSG00000152580.8" 0.7972482111016 5.42666048306915 116.964332033631 2.92276907166756e-27 2.59982468606409e-25
"ENSG00000233680.4" -1.02835170336198 5.58941514820172 116.490087715192 3.71230010761807e-27 3.28593152172841e-25
"ENSG00000237732.8" 0.867906128335625 5.21458521212846 116.254569806578 4.18039542741508e-27 3.6822146455041e-25
"ENSG00000206120.10" -1.10775552341229 5.44799358168398 115.682264396391 5.57886432077101e-27 4.89017247767777e-25
"ENSG00000102109.8" -0.851464378956794 5.94265143958931 115.388827901677 6.46855203151118e-27 5.64263980835736e-25
"ENSG00000134042.11" 0.71841916411735 5.66437072946457 114.402661583469 1.06361161549404e-26 9.23347833700766e-25
"ENSG00000177699.4" -1.26799959397133 5.20008154419681 113.424609307625 1.74179668339684e-26 1.50486233072233e-24
"ENSG00000164089.7" 0.914219051010256 5.06411357294832 112.900578834752 2.26870358933313e-26 1.94317245910428e-24
"ENSG00000117069.13" -0.909371310899504 5.7860475581049 112.898887595309 2.27063957950381e-26 1.94317245910428e-24
"ENSG00000176887.6" -1.16041982559714 5.34100761259449 112.880435201439 2.29187000802219e-26 1.95208946862532e-24
"ENSG00000141431.8" 0.773634250754984 5.46116009287518 112.773152484097 2.41929649822074e-26 2.05095008771699e-24
"ENSG00000041515.14" 1.01519251833663 4.82693652669953 112.089716663408 3.41501625004378e-26 2.88153964612339e-24
"ENSG00000145087.11" 0.697118785466835 5.71739989006346 111.993971751572 3.58398271756043e-26 3.01004539213901e-24
"ENSG00000268307.1" -0.999455996914546 5.59551745996434 111.833846532308 3.88545630123953e-26 3.24813353849455e-24
"ENSG00000141639.10" 0.689695747727039 5.73925377153395 111.430129970516 4.76299144239042e-26 3.96337956107114e-24
"ENSG00000075461.5" -0.967029639203162 5.6458625115018 110.744361629836 6.73146971064685e-26 5.57569488830964e-24
"ENSG00000143217.8" -0.767922270374616 6.10050226918681 110.285898870653 8.48299141403596e-26 6.99440072891541e-24
"ENSG00000104044.14" 0.722595687987109 5.60583055973138 110.095712854636 9.33717874595248e-26 7.66370166434836e-24
"ENSG00000227141.2" 0.999864795236979 4.83654623964258 109.34953105448 1.36049818236827e-25 1.11160704429972e-23
"ENSG00000256870.2" 0.63245518098689 5.94086349281692 109.034686313569 1.59470655723985e-25 1.29709983351711e-23
"ENSG00000139304.11" 0.773150150191085 5.42048658647884 108.511237171304 2.07669593391391e-25 1.68156495420105e-23
"ENSG00000105492.14" -1.08219272727737 5.4176600164271 108.446472798237 2.14567367273479e-25 1.72966203163268e-23
"ENSG00000149972.9" 0.736684781613926 5.52960352045177 107.439989679396 3.56539420456637e-25 2.861347695638e-23
"ENSG00000137142.4" 0.728091391712567 5.55726068422124 107.263923827767 3.89663351533479e-25 3.11334121178763e-23
"ENSG00000182132.11" 0.982402813010915 4.85309563672689 106.889480793152 4.70700464015666e-25 3.74424593776691e-23
"ENSG00000271367.1" 0.853242768877654 5.16681200102999 106.756740666499 5.03307936728232e-25 3.98606640943056e-23
"ENSG00000018236.13" 0.801234093121308 5.31506452648154 106.664934528461 5.27172440545862e-25 4.15683526591119e-23
"ENSG00000258498.5" 0.915430489681047 5.00369151072158 106.492402572426 5.75125670475448e-25 4.51523662251094e-23
"ENSG00000106809.9" 0.696679611718168 5.65720968069071 106.135773321449 6.88524072515188e-25 5.38211219801158e-23
"ENSG00000196611.4" -1.11969184591023 5.31946211204484 104.600472366404 1.49421184011214e-24 1.1629734136597e-22
"ENSG00000111783.11" 0.999039403595938 4.79577155110609 104.348917136923 1.69648485060175e-24 1.31473935396205e-22
"ENSG00000274928.3" 0.937447101967581 4.93025614334567 104.195915968128 1.83267963921755e-24 1.41421778826288e-22
"ENSG00000278192.1" 0.996696862034902 4.79921591590099 104.180630029762 1.8468734106292e-24 1.41910609258432e-22
"ENSG00000104435.12" -1.09938217237452 5.34630655917487 104.166424452546 1.86016255979923e-24 1.42326081958876e-22
"ENSG00000183019.6" -1.10780852368201 5.3321826484075 104.068535419562 1.95437385407888e-24 1.48903496553174e-22
"ENSG00000183682.7" 0.675140224112522 5.708994852407 103.513159359824 2.58670308060598e-24 1.96252510615556e-22
